complaint_id,complaint_time,victim_acc,atm_id,lat,lon,narrative
8cd2e0b6,2024-02-18 23:49:00,A42516,ATM_0074,28.82620504592694,77.04449029386885,Unauthorized withdrawal complaint
a9ce0762,2024-02-27 02:12:00,A26784,ATM_0074,28.82620504592694,77.04449029386885,Unauthorized withdrawal complaint
9c850908,2024-02-23 20:40:00,A54029,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
06604210,2024-02-14 08:16:00,A73676,ATM_0022,28.83950547776464,77.26535614714484,Unauthorized withdrawal complaint
44a79cc5,2024-02-12 12:45:00,A61065,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
f07f171c,2024-01-08 15:52:00,A31591,ATM_0156,28.84022553584244,76.94828290608709,Unauthorized withdrawal complaint
7df5ab9c,2024-02-26 02:41:00,A54493,ATM_0123,28.55154359370726,77.23408170683133,Unauthorized withdrawal complaint
d1822e42,2024-01-16 09:05:00,A77528,ATM_0187,28.833246601330302,76.8598719218929,Unauthorized withdrawal complaint
c6ffa699,2024-01-24 10:53:00,A56784,ATM_0051,28.798981789580797,77.14353030758133,Unauthorized withdrawal complaint
fe3af6b8,2024-01-17 16:02:00,A95909,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
4ec697d9,2024-01-14 20:33:00,A90004,ATM_0113,28.76814132077124,77.11821828881085,Unauthorized withdrawal complaint
f3f73e5b,2024-02-10 04:34:00,A38228,ATM_0197,28.56862635119511,77.28990199342056,Unauthorized withdrawal complaint
8a3fba64,2024-02-14 20:19:00,A68972,ATM_0146,28.859262694550885,77.2036012665139,Unauthorized withdrawal complaint
a94cbf57,2024-01-07 10:57:00,A38252,ATM_0117,28.89645606174865,77.01006928667039,Unauthorized withdrawal complaint
4d54607c,2024-02-14 23:27:00,A34608,ATM_0080,28.512917016139326,77.04538710904308,Unauthorized withdrawal complaint
9b15bd22,2024-02-07 02:37:00,A11098,ATM_0151,28.60417126979012,76.94592762021348,Unauthorized withdrawal complaint
e4b17bc0,2024-02-28 15:57:00,A64715,ATM_0081,28.67139865013699,76.83519461670946,Unauthorized withdrawal complaint
aa6aa019,2024-01-10 03:10:00,A51735,ATM_0174,28.78265373734085,76.92528084436591,Unauthorized withdrawal complaint
5949dd94,2024-01-26 17:32:00,A32560,ATM_0178,28.567151339517466,76.96007530672188,Unauthorized withdrawal complaint
c1fffab7,2024-01-16 15:23:00,A77096,ATM_0093,28.754763725952138,77.08929747118249,Unauthorized withdrawal complaint
229c38a8,2024-01-18 06:56:00,A73791,ATM_0089,28.505207807188864,76.98656927531773,Unauthorized withdrawal complaint
ba3f1a07,2024-02-09 16:59:00,A27394,ATM_0091,28.745386902080778,76.96337369796619,Unauthorized withdrawal complaint
1989aa44,2024-02-05 03:52:00,A35004,ATM_0038,28.83073953877405,76.83372598693897,Unauthorized withdrawal complaint
3852fee7,2024-01-23 17:27:00,A35135,ATM_0088,28.584467034411016,77.24616267473897,Unauthorized withdrawal complaint
c8fbd0cf,2024-01-11 06:15:00,A81856,ATM_0014,28.78675161876408,77.1991786834372,Unauthorized withdrawal complaint
fd08036a,2024-02-23 04:03:00,A86983,ATM_0093,28.754763725952138,77.08929747118249,Unauthorized withdrawal complaint
cfcd91b0,2024-01-20 00:08:00,A69240,ATM_0048,28.685868194836885,76.85275267494688,Unauthorized withdrawal complaint
ce211d7f,2024-01-29 17:44:00,A13965,ATM_0132,28.695871803523776,77.04152768045957,Unauthorized withdrawal complaint
3a5d392e,2024-01-05 17:02:00,A69524,ATM_0039,28.75929104460528,77.16424209617642,Unauthorized withdrawal complaint
5d558f99,2024-01-04 19:24:00,A82656,ATM_0090,28.501313563574396,77.17272465027233,Unauthorized withdrawal complaint
062cd9c4,2024-02-24 04:13:00,A20825,ATM_0089,28.505207807188864,76.98656927531773,Unauthorized withdrawal complaint
cb608688,2024-01-08 05:54:00,A73438,ATM_0058,28.459938855131217,76.91594380179919,Unauthorized withdrawal complaint
b15c6ada,2024-02-20 17:36:00,A43704,ATM_0113,28.76814132077124,77.11821828881085,Unauthorized withdrawal complaint
b23ce8f7,2024-03-01 13:45:00,A23251,ATM_0049,28.669219460766175,76.87238035141422,Unauthorized withdrawal complaint
3b3c9785,2024-02-09 21:16:00,A58105,ATM_0191,28.455611891888026,76.99366231422998,Unauthorized withdrawal complaint
0f73e119,2024-02-19 22:08:00,A14238,ATM_0064,28.705969612991527,76.97156736298008,Unauthorized withdrawal complaint
4676b5ce,2024-02-06 02:53:00,A31335,ATM_0113,28.76814132077124,77.11821828881085,Unauthorized withdrawal complaint
d1c5d9bc,2024-02-17 20:33:00,A85739,ATM_0151,28.60417126979012,76.94592762021348,Unauthorized withdrawal complaint
12870c27,2024-02-21 01:41:00,A99698,ATM_0070,28.78290765314186,77.00227637508101,Unauthorized withdrawal complaint
c022e48e,2024-01-08 18:09:00,A66431,ATM_0052,28.849278977748227,77.05459880598332,Unauthorized withdrawal complaint
fd88f5e4,2024-01-02 21:04:00,A34594,ATM_0105,28.621238168654834,77.19815401639366,Unauthorized withdrawal complaint
229c4d3b,2024-02-28 11:46:00,A78277,ATM_0057,28.453652706759225,76.98024281274773,Unauthorized withdrawal complaint
2cf10899,2024-01-24 20:45:00,A67835,ATM_0064,28.705969612991527,76.97156736298008,Unauthorized withdrawal complaint
c305b37e,2024-02-26 11:56:00,A71452,ATM_0193,28.603656352401714,77.25768651963791,Unauthorized withdrawal complaint
4ce41907,2024-01-15 10:32:00,A71318,ATM_0060,28.487293506753474,77.2007399922464,Unauthorized withdrawal complaint
a14f1e68,2024-01-21 04:49:00,A27913,ATM_0188,28.662600136613626,76.99434828968899,Unauthorized withdrawal complaint
44b360df,2024-02-27 18:13:00,A51394,ATM_0199,28.504563394936003,77.18368549325467,Unauthorized withdrawal complaint
ff02b2e0,2024-02-10 02:23:00,A13471,ATM_0134,28.835271443820552,76.99359524015846,Unauthorized withdrawal complaint
592c5af8,2024-01-22 06:53:00,A54577,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
d817082d,2024-02-17 01:51:00,A36582,ATM_0198,28.401562160582593,77.24169959408495,Unauthorized withdrawal complaint
4d89dd73,2024-01-28 10:41:00,A29835,ATM_0180,28.441267454032754,77.0922792519729,Unauthorized withdrawal complaint
9829f1d1,2024-02-14 13:05:00,A89977,ATM_0170,28.522536791701363,77.05361348184918,Unauthorized withdrawal complaint
3d409ea6,2024-01-12 05:06:00,A96653,ATM_0129,28.667996471860064,76.92693811917515,Unauthorized withdrawal complaint
5acc0a91,2024-02-25 10:42:00,A11779,ATM_0187,28.833246601330302,76.8598719218929,Unauthorized withdrawal complaint
11df4b2e,2024-02-27 04:26:00,A24560,ATM_0076,28.61822382784498,77.18396814795913,Unauthorized withdrawal complaint
8061fb05,2024-01-07 07:58:00,A29492,ATM_0172,28.599455066602115,77.04319320849004,Unauthorized withdrawal complaint
27942593,2024-01-18 20:49:00,A74435,ATM_0148,28.414185709555934,77.07021719378221,Unauthorized withdrawal complaint
c7ca1fb6,2024-02-29 09:23:00,A13114,ATM_0086,28.41515148184658,77.19156588482609,Unauthorized withdrawal complaint
9558a5bc,2024-01-24 04:22:00,A22833,ATM_0012,28.589996298732423,77.08455248080591,Unauthorized withdrawal complaint
a0a7b8e9,2024-01-27 15:02:00,A66996,ATM_0165,28.445788081962018,76.8194454452997,Unauthorized withdrawal complaint
33d6b181,2024-01-15 13:49:00,A34592,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
25a66bf7,2024-02-06 14:20:00,A76533,ATM_0171,28.839594986815346,77.24705699138241,Unauthorized withdrawal complaint
ae620175,2024-02-07 22:16:00,A38649,ATM_0079,28.425332634424763,77.15931455475709,Unauthorized withdrawal complaint
78fbab07,2024-02-16 11:32:00,A86968,ATM_0126,28.753769197976485,77.25316837235646,Unauthorized withdrawal complaint
adf680f2,2024-02-04 07:16:00,A64025,ATM_0062,28.47157003440945,77.16606605660496,Unauthorized withdrawal complaint
0eee3167,2024-01-31 23:35:00,A54770,ATM_0066,28.701648714558416,76.86415327826172,Unauthorized withdrawal complaint
5ce7ee45,2024-01-02 03:48:00,A39439,ATM_0080,28.512917016139326,77.04538710904308,Unauthorized withdrawal complaint
b82db20c,2024-02-15 19:57:00,A99802,ATM_0106,28.827644607896975,76.86789145765444,Unauthorized withdrawal complaint
9cbba5aa,2024-02-24 10:06:00,A82138,ATM_0178,28.567151339517466,76.96007530672188,Unauthorized withdrawal complaint
e220750f,2024-01-26 19:58:00,A13767,ATM_0067,28.58680981755519,77.00561941492182,Unauthorized withdrawal complaint
f5db36ba,2024-01-18 10:23:00,A21256,ATM_0102,28.70982758439872,77.1506761782229,Unauthorized withdrawal complaint
da978b92,2024-02-14 06:03:00,A25717,ATM_0095,28.652847890136933,76.94636384657204,Unauthorized withdrawal complaint
ac89c5a6,2024-01-31 00:10:00,A86251,ATM_0189,28.499733568993182,77.01689015879187,Unauthorized withdrawal complaint
82380ea3,2024-01-14 05:46:00,A48855,ATM_0038,28.83073953877405,76.83372598693897,Unauthorized withdrawal complaint
c20bb31b,2024-02-19 18:07:00,A64072,ATM_0007,28.48246310110483,76.96963960924015,Unauthorized withdrawal complaint
a39675be,2024-01-16 05:57:00,A74375,ATM_0177,28.762677330923882,77.09517607946407,Unauthorized withdrawal complaint
41c21700,2024-01-01 10:15:00,A58228,ATM_0058,28.459938855131217,76.91594380179919,Unauthorized withdrawal complaint
c322e279,2024-02-23 20:36:00,A80116,ATM_0087,28.691010966772385,77.09105150517968,Unauthorized withdrawal complaint
7282deb5,2024-01-09 03:36:00,A86306,ATM_0003,28.738542318951634,77.10475121963005,Unauthorized withdrawal complaint
bdbaf0ae,2024-01-23 04:49:00,A58533,ATM_0060,28.487293506753474,77.2007399922464,Unauthorized withdrawal complaint
3ba4320e,2024-02-02 13:43:00,A55312,ATM_0081,28.67139865013699,76.83519461670946,Unauthorized withdrawal complaint
c94dd4f8,2024-02-10 03:01:00,A65374,ATM_0198,28.401562160582593,77.24169959408495,Unauthorized withdrawal complaint
bc9000ee,2024-01-05 16:58:00,A52294,ATM_0121,28.674590094504616,76.8020127219904,Unauthorized withdrawal complaint
2f41368f,2024-02-15 03:50:00,A59650,ATM_0124,28.60262321665323,77.28432819752345,Unauthorized withdrawal complaint
76894f11,2024-02-27 15:54:00,A70603,ATM_0126,28.753769197976485,77.25316837235646,Unauthorized withdrawal complaint
27b69665,2024-02-23 03:24:00,A23075,ATM_0055,28.60969098119266,77.14282991073334,Unauthorized withdrawal complaint
99345532,2024-01-05 21:55:00,A14438,ATM_0005,28.626212006592265,77.15656655739821,Unauthorized withdrawal complaint
b380ff64,2024-02-29 17:40:00,A87621,ATM_0171,28.839594986815346,77.24705699138241,Unauthorized withdrawal complaint
c51719d3,2024-01-04 01:14:00,A34360,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
c5276b8f,2024-02-12 12:01:00,A38017,ATM_0037,28.81679405358581,77.15375929555752,Unauthorized withdrawal complaint
99d308d1,2024-02-10 08:13:00,A29205,ATM_0004,28.401444875573763,77.1393726062339,Unauthorized withdrawal complaint
c07555e5,2024-01-12 11:04:00,A55985,ATM_0157,28.85081990988895,77.02519523914972,Unauthorized withdrawal complaint
e5b531a7,2024-02-28 04:27:00,A52171,ATM_0157,28.85081990988895,77.02519523914972,Unauthorized withdrawal complaint
0fa6eb64,2024-02-23 15:53:00,A44596,ATM_0020,28.532886390084848,77.13324346058226,Unauthorized withdrawal complaint
5ef734dc,2024-01-10 20:20:00,A56721,ATM_0077,28.626318826708854,77.03134157848449,Unauthorized withdrawal complaint
7ec9ad52,2024-02-25 07:45:00,A88128,ATM_0036,28.439292278662272,76.80046758147914,Unauthorized withdrawal complaint
da3dc191,2024-01-29 16:07:00,A58106,ATM_0021,28.62464040032058,77.01253631718781,Unauthorized withdrawal complaint
7207842c,2024-02-08 21:59:00,A63154,ATM_0154,28.43722022451195,76.80779176397719,Unauthorized withdrawal complaint
60e895fb,2024-01-21 08:39:00,A80856,ATM_0172,28.599455066602115,77.04319320849004,Unauthorized withdrawal complaint
1e2749bb,2024-01-14 09:03:00,A57048,ATM_0173,28.604633293941145,77.06198972823657,Unauthorized withdrawal complaint
318dc82b,2024-02-13 10:28:00,A90712,ATM_0012,28.589996298732423,77.08455248080591,Unauthorized withdrawal complaint
c1a747b9,2024-01-12 22:58:00,A28278,ATM_0050,28.473884566155075,77.28972697084359,Unauthorized withdrawal complaint
7ced07f5,2024-02-08 02:00:00,A52476,ATM_0148,28.414185709555934,77.07021719378221,Unauthorized withdrawal complaint
1a6b5a13,2024-02-28 22:57:00,A56819,ATM_0112,28.66339708367673,77.27011372168225,Unauthorized withdrawal complaint
73dbefe8,2024-02-20 03:17:00,A98259,ATM_0137,28.853565656634196,77.27427515179745,Unauthorized withdrawal complaint
abb65662,2024-01-08 11:00:00,A17634,ATM_0167,28.784546395372864,77.04636330643814,Unauthorized withdrawal complaint
a25119e1,2024-01-05 05:56:00,A54759,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
2c38245a,2024-02-24 02:27:00,A15326,ATM_0148,28.414185709555934,77.07021719378221,Unauthorized withdrawal complaint
baac4397,2024-01-27 07:59:00,A15619,ATM_0034,28.651246075059476,76.92830596578499,Unauthorized withdrawal complaint
312fc602,2024-01-14 21:02:00,A19560,ATM_0116,28.57627605284083,76.86596149855922,Unauthorized withdrawal complaint
2d5a7b1d,2024-01-03 18:43:00,A47226,ATM_0174,28.78265373734085,76.92528084436591,Unauthorized withdrawal complaint
9da36ef3,2024-02-20 21:34:00,A12671,ATM_0156,28.84022553584244,76.94828290608709,Unauthorized withdrawal complaint
91a23b85,2024-01-11 00:09:00,A63599,ATM_0182,28.85193085178387,77.07711174479581,Unauthorized withdrawal complaint
19a4f3de,2024-02-14 17:23:00,A38252,ATM_0059,28.653569823624796,76.88011618472255,Unauthorized withdrawal complaint
87dae62d,2024-01-05 17:02:00,A78632,ATM_0175,28.486203739709868,77.19447162972283,Unauthorized withdrawal complaint
392375a1,2024-01-17 14:23:00,A35404,ATM_0159,28.657567549208288,77.11564889549427,Unauthorized withdrawal complaint
fb543fca,2024-02-21 10:17:00,A54000,ATM_0169,28.77328183761427,76.9237545708894,Unauthorized withdrawal complaint
24d136f3,2024-02-15 04:35:00,A82689,ATM_0181,28.520813020878435,77.07451437748783,Unauthorized withdrawal complaint
23b151e5,2024-01-15 07:48:00,A91877,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
29d703bf,2024-02-19 11:20:00,A58394,ATM_0173,28.604633293941145,77.06198972823657,Unauthorized withdrawal complaint
919799f7,2024-02-06 02:35:00,A97431,ATM_0174,28.78265373734085,76.92528084436591,Unauthorized withdrawal complaint
d8ab1efb,2024-01-01 22:48:00,A78561,ATM_0082,28.560935233544473,77.24838015088942,Unauthorized withdrawal complaint
f2a1b064,2024-03-02 04:37:00,A78405,ATM_0159,28.657567549208288,77.11564889549427,Unauthorized withdrawal complaint
ec24a4ba,2024-01-07 18:39:00,A49944,ATM_0118,28.515104881035263,76.80750138032171,Unauthorized withdrawal complaint
d446b9b1,2024-01-04 12:45:00,A69782,ATM_0091,28.745386902080778,76.96337369796619,Unauthorized withdrawal complaint
253a0cdf,2024-02-26 08:15:00,A58704,ATM_0079,28.425332634424763,77.15931455475709,Unauthorized withdrawal complaint
1d42e853,2024-02-12 02:38:00,A20158,ATM_0030,28.73677504580395,77.27452912234075,Unauthorized withdrawal complaint
43161d71,2024-02-27 20:55:00,A25288,ATM_0035,28.59696646586838,76.91080987549974,Unauthorized withdrawal complaint
c83a7c7d,2024-02-24 16:46:00,A50403,ATM_0139,28.516019776526694,77.01168173341946,Unauthorized withdrawal complaint
c6c22ec1,2024-02-17 11:14:00,A93332,ATM_0050,28.473884566155075,77.28972697084359,Unauthorized withdrawal complaint
9bde5d61,2024-01-27 23:54:00,A89270,ATM_0053,28.656445183113036,77.28210307058383,Unauthorized withdrawal complaint
b966cefb,2024-02-08 06:59:00,A32958,ATM_0119,28.43518490275371,77.24501527775828,Unauthorized withdrawal complaint
e6e92d57,2024-02-12 12:40:00,A88824,ATM_0171,28.839594986815346,77.24705699138241,Unauthorized withdrawal complaint
44c097b4,2024-01-04 10:24:00,A84369,ATM_0112,28.66339708367673,77.27011372168225,Unauthorized withdrawal complaint
739aeca3,2024-02-22 19:39:00,A87446,ATM_0135,28.87710740590114,77.15573752982671,Unauthorized withdrawal complaint
58d0a041,2024-02-28 05:03:00,A58490,ATM_0106,28.827644607896975,76.86789145765444,Unauthorized withdrawal complaint
24f9ca69,2024-01-06 02:33:00,A88659,ATM_0151,28.60417126979012,76.94592762021348,Unauthorized withdrawal complaint
4f35f139,2024-01-24 07:55:00,A24082,ATM_0093,28.754763725952138,77.08929747118249,Unauthorized withdrawal complaint
4ef88dde,2024-01-29 07:02:00,A50422,ATM_0139,28.516019776526694,77.01168173341946,Unauthorized withdrawal complaint
975e53b1,2024-02-03 00:12:00,A73563,ATM_0114,28.469444595153433,77.18914091539162,Unauthorized withdrawal complaint
b100d89a,2024-02-10 15:24:00,A22049,ATM_0095,28.652847890136933,76.94636384657204,Unauthorized withdrawal complaint
f9b8530f,2024-02-16 10:58:00,A67872,ATM_0115,28.899656379822048,77.29333022912226,Unauthorized withdrawal complaint
48461f96,2024-01-16 10:33:00,A96695,ATM_0195,28.737371755656476,77.03711707731615,Unauthorized withdrawal complaint
7fdd1c91,2024-01-16 04:23:00,A75955,ATM_0025,28.464825804126388,77.18629384502253,Unauthorized withdrawal complaint
216e8b24,2024-01-04 20:11:00,A24360,ATM_0014,28.78675161876408,77.1991786834372,Unauthorized withdrawal complaint
cbc7d35b,2024-02-13 01:18:00,A74496,ATM_0052,28.849278977748227,77.05459880598332,Unauthorized withdrawal complaint
22f2d64f,2024-02-01 18:47:00,A62981,ATM_0081,28.67139865013699,76.83519461670946,Unauthorized withdrawal complaint
8a1a97c8,2024-02-15 20:35:00,A61796,ATM_0185,28.814126780704825,76.84564938086685,Unauthorized withdrawal complaint
4dab16c2,2024-01-07 03:21:00,A48382,ATM_0169,28.77328183761427,76.9237545708894,Unauthorized withdrawal complaint
ae82091a,2024-01-09 01:28:00,A81410,ATM_0113,28.76814132077124,77.11821828881085,Unauthorized withdrawal complaint
00cba5db,2024-01-15 18:21:00,A24757,ATM_0136,28.46024577922436,76.82710305961837,Unauthorized withdrawal complaint
a0c6ff87,2024-01-02 01:29:00,A86191,ATM_0182,28.85193085178387,77.07711174479581,Unauthorized withdrawal complaint
d87e2c92,2024-01-28 07:33:00,A52235,ATM_0049,28.669219460766175,76.87238035141422,Unauthorized withdrawal complaint
41184060,2024-02-11 07:56:00,A93953,ATM_0075,28.86740892062774,77.00615586152024,Unauthorized withdrawal complaint
2bcc63ac,2024-01-26 09:15:00,A96315,ATM_0033,28.580190724001923,77.1323503856681,Unauthorized withdrawal complaint
2d2363bf,2024-01-30 06:39:00,A69456,ATM_0028,28.588565520357214,76.9510044849405,Unauthorized withdrawal complaint
d7905291,2024-02-05 14:14:00,A95986,ATM_0092,28.55366470790544,76.84239762150438,Unauthorized withdrawal complaint
749ba22c,2024-02-15 21:29:00,A83963,ATM_0024,28.835290087336507,76.89309020271376,Unauthorized withdrawal complaint
d8b868f9,2024-02-21 06:56:00,A84613,ATM_0123,28.55154359370726,77.23408170683133,Unauthorized withdrawal complaint
8bc61b6a,2024-02-08 19:30:00,A84517,ATM_0086,28.41515148184658,77.19156588482609,Unauthorized withdrawal complaint
57beb361,2024-01-08 20:10:00,A55583,ATM_0138,28.438213427778585,76.82001266781191,Unauthorized withdrawal complaint
67de0c2e,2024-02-10 04:17:00,A30351,ATM_0099,28.83798645167478,76.86955591448367,Unauthorized withdrawal complaint
0ea78768,2024-02-16 08:13:00,A98827,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
f0aa5fd3,2024-02-20 05:04:00,A53845,ATM_0193,28.603656352401714,77.25768651963791,Unauthorized withdrawal complaint
208e6c8c,2024-01-15 04:46:00,A40194,ATM_0125,28.89459610228488,76.81546385461573,Unauthorized withdrawal complaint
1e033ab9,2024-02-09 08:09:00,A61611,ATM_0147,28.663643562997365,77.08499438825096,Unauthorized withdrawal complaint
b0e4f651,2024-02-17 10:57:00,A93572,ATM_0175,28.486203739709868,77.19447162972283,Unauthorized withdrawal complaint
9ec63231,2024-02-12 04:07:00,A52063,ATM_0111,28.576031628125236,77.13086989936939,Unauthorized withdrawal complaint
90ac5057,2024-02-04 17:16:00,A39615,ATM_0062,28.47157003440945,77.16606605660496,Unauthorized withdrawal complaint
b02fc241,2024-01-05 06:07:00,A48866,ATM_0146,28.859262694550885,77.2036012665139,Unauthorized withdrawal complaint
0cda22d0,2024-02-04 19:55:00,A53704,ATM_0134,28.835271443820552,76.99359524015846,Unauthorized withdrawal complaint
297e9343,2024-01-09 23:31:00,A41733,ATM_0196,28.40621788260456,76.96781775328807,Unauthorized withdrawal complaint
a79149f7,2024-01-12 23:48:00,A67257,ATM_0146,28.859262694550885,77.2036012665139,Unauthorized withdrawal complaint
4aa4ea9d,2024-01-19 18:58:00,A90514,ATM_0172,28.599455066602115,77.04319320849004,Unauthorized withdrawal complaint
55cdd62f,2024-02-21 03:10:00,A84071,ATM_0078,28.747275949201583,76.9989492540659,Unauthorized withdrawal complaint
ea345b8e,2024-02-14 04:45:00,A37308,ATM_0196,28.40621788260456,76.96781775328807,Unauthorized withdrawal complaint
2479dece,2024-02-19 15:31:00,A99511,ATM_0059,28.653569823624796,76.88011618472255,Unauthorized withdrawal complaint
df08a700,2024-02-16 15:36:00,A60484,ATM_0010,28.607600807371668,76.80127922273756,Unauthorized withdrawal complaint
18102fe1,2024-02-03 03:48:00,A49928,ATM_0012,28.589996298732423,77.08455248080591,Unauthorized withdrawal complaint
2d3b22c3,2024-03-01 02:03:00,A87077,ATM_0060,28.487293506753474,77.2007399922464,Unauthorized withdrawal complaint
94f2d65b,2024-02-11 22:04:00,A81068,ATM_0061,28.484443414821758,76.91234357442612,Unauthorized withdrawal complaint
cf1e3ba4,2024-01-22 23:33:00,A68541,ATM_0056,28.864807498458006,76.9440456596748,Unauthorized withdrawal complaint
dd7365dd,2024-01-20 17:56:00,A99668,ATM_0094,28.586953955492007,76.89276936363098,Unauthorized withdrawal complaint
eb88b1e5,2024-02-06 12:26:00,A97248,ATM_0036,28.439292278662272,76.80046758147914,Unauthorized withdrawal complaint
67e326f0,2024-01-17 17:28:00,A98891,ATM_0084,28.778882623871596,77.19295502199624,Unauthorized withdrawal complaint
f35963b8,2024-01-30 19:04:00,A69409,ATM_0129,28.667996471860064,76.92693811917515,Unauthorized withdrawal complaint
f2ba0507,2024-02-04 00:34:00,A55902,ATM_0026,28.807376048679654,77.21104593139572,Unauthorized withdrawal complaint
52aef9a5,2024-01-03 18:02:00,A53606,ATM_0014,28.78675161876408,77.1991786834372,Unauthorized withdrawal complaint
da8efff9,2024-01-28 04:02:00,A68287,ATM_0021,28.62464040032058,77.01253631718781,Unauthorized withdrawal complaint
49550599,2024-02-28 03:44:00,A74463,ATM_0019,28.84415727636836,76.98365228837773,Unauthorized withdrawal complaint
81c26336,2024-01-23 20:47:00,A45463,ATM_0036,28.439292278662272,76.80046758147914,Unauthorized withdrawal complaint
33783890,2024-02-29 12:09:00,A98037,ATM_0088,28.584467034411016,77.24616267473897,Unauthorized withdrawal complaint
37f1806c,2024-02-15 18:01:00,A39136,ATM_0109,28.597325545826568,77.12688787144101,Unauthorized withdrawal complaint
c1395355,2024-01-18 08:59:00,A65757,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
db584301,2024-01-28 16:22:00,A11859,ATM_0005,28.626212006592265,77.15656655739821,Unauthorized withdrawal complaint
95f252b3,2024-01-13 00:01:00,A20347,ATM_0172,28.599455066602115,77.04319320849004,Unauthorized withdrawal complaint
b4d9bee4,2024-01-14 17:38:00,A16231,ATM_0195,28.737371755656476,77.03711707731615,Unauthorized withdrawal complaint
e2191788,2024-02-19 23:43:00,A73654,ATM_0015,28.524661430914975,77.00805937947646,Unauthorized withdrawal complaint
34a63514,2024-02-13 15:42:00,A62113,ATM_0140,28.502298639671313,77.19203404713609,Unauthorized withdrawal complaint
18b54e9d,2024-02-03 19:20:00,A59024,ATM_0111,28.576031628125236,77.13086989936939,Unauthorized withdrawal complaint
51c83b70,2024-02-04 11:21:00,A77223,ATM_0114,28.469444595153433,77.18914091539162,Unauthorized withdrawal complaint
bc315715,2024-01-02 14:02:00,A29827,ATM_0052,28.849278977748227,77.05459880598332,Unauthorized withdrawal complaint
34a25fa3,2024-02-10 07:42:00,A66536,ATM_0016,28.733485623758572,76.82951707287275,Unauthorized withdrawal complaint
05b45686,2024-01-05 14:55:00,A19727,ATM_0162,28.4914702317631,76.83316886929028,Unauthorized withdrawal complaint
c480975a,2024-01-31 13:26:00,A79951,ATM_0044,28.808005521336568,77.09443051495491,Unauthorized withdrawal complaint
03ee7d5e,2024-02-17 00:59:00,A29560,ATM_0069,28.520916564235915,77.24384949193971,Unauthorized withdrawal complaint
14e00cf9,2024-01-20 15:12:00,A14147,ATM_0101,28.83190980089639,77.0573424890292,Unauthorized withdrawal complaint
78bc0b94,2024-02-24 11:51:00,A26866,ATM_0196,28.40621788260456,76.96781775328807,Unauthorized withdrawal complaint
c6535ed4,2024-02-11 18:25:00,A88811,ATM_0060,28.487293506753474,77.2007399922464,Unauthorized withdrawal complaint
0b18079d,2024-01-25 06:28:00,A39993,ATM_0134,28.835271443820552,76.99359524015846,Unauthorized withdrawal complaint
ede45c01,2024-02-17 19:13:00,A47088,ATM_0112,28.66339708367673,77.27011372168225,Unauthorized withdrawal complaint
21afd260,2024-01-17 15:36:00,A36539,ATM_0007,28.48246310110483,76.96963960924015,Unauthorized withdrawal complaint
43425780,2024-01-27 07:22:00,A43547,ATM_0023,28.889964419184384,77.19316005322013,Unauthorized withdrawal complaint
d3e0f862,2024-02-10 07:58:00,A58909,ATM_0196,28.40621788260456,76.96781775328807,Unauthorized withdrawal complaint
de235df1,2024-01-31 21:30:00,A92494,ATM_0135,28.87710740590114,77.15573752982671,Unauthorized withdrawal complaint
8c6fb29c,2024-02-29 12:30:00,A48800,ATM_0103,28.80782236456273,77.11402765902136,Unauthorized withdrawal complaint
52b87a71,2024-02-11 22:34:00,A93392,ATM_0019,28.84415727636836,76.98365228837773,Unauthorized withdrawal complaint
31423558,2024-01-18 21:18:00,A21623,ATM_0063,28.575068742348844,76.93703212741507,Unauthorized withdrawal complaint
01a5b35c,2024-01-21 19:50:00,A28414,ATM_0063,28.575068742348844,76.93703212741507,Unauthorized withdrawal complaint
6370022a,2024-03-01 06:02:00,A64137,ATM_0153,28.478538685947477,77.20521828017547,Unauthorized withdrawal complaint
0beb0c82,2024-01-31 01:19:00,A42436,ATM_0137,28.853565656634196,77.27427515179745,Unauthorized withdrawal complaint
c3df51aa,2024-01-28 04:49:00,A34072,ATM_0146,28.859262694550885,77.2036012665139,Unauthorized withdrawal complaint
27d11c0c,2024-01-21 10:38:00,A48360,ATM_0075,28.86740892062774,77.00615586152024,Unauthorized withdrawal complaint
4dbb0cd2,2024-02-22 04:35:00,A72130,ATM_0033,28.580190724001923,77.1323503856681,Unauthorized withdrawal complaint
9ffc2cf3,2024-02-08 15:27:00,A19108,ATM_0195,28.737371755656476,77.03711707731615,Unauthorized withdrawal complaint
a2fed770,2024-02-24 06:44:00,A35901,ATM_0161,28.49088839943101,77.2034624895408,Unauthorized withdrawal complaint
e2a56924,2024-02-16 15:40:00,A63711,ATM_0134,28.835271443820552,76.99359524015846,Unauthorized withdrawal complaint
