snap_time,atm_id,recent_txn_count_7d,recent_avg_amt_7d,recent_fraud_count_7d,unique_from_acc_7d,recent_complaints_7d,atm_lat,atm_lon,label
2024-02-09 00:00:00,ATM_0072,24,2229.1666666666665,0,24,0,28.73971947330931,77.2686414054579,0
2024-02-09 00:00:00,ATM_0073,30,2533.3333333333335,3,30,3,28.48311427904077,77.14717861308476,0
2024-02-09 00:00:00,ATM_0074,30,2266.6666666666665,0,30,0,28.82620504592694,77.04449029386885,0
2024-02-09 00:00:00,ATM_0075,25,1840.0,1,25,1,28.86740892062774,77.00615586152024,1
2024-02-09 00:00:00,ATM_0076,33,1712.121212121212,1,33,1,28.61822382784498,77.18396814795913,0
2024-02-09 00:00:00,ATM_0077,26,1576.923076923077,0,26,0,28.626318826708857,77.03134157848449,0
2024-02-09 00:00:00,ATM_0078,24,1895.8333333333333,1,24,0,28.747275949201583,76.9989492540659,0
2024-02-09 00:00:00,ATM_0079,24,2020.8333333333333,2,24,2,28.425332634424763,77.15931455475709,0
2024-02-09 00:00:00,ATM_0080,28,2464.285714285714,0,28,0,28.51291701613933,77.04538710904308,0
2024-02-09 00:00:00,ATM_0081,30,2200.0,1,30,2,28.67139865013699,76.83519461670946,1
2024-02-09 00:00:00,ATM_0082,23,2086.9565217391305,1,23,1,28.560935233544473,77.24838015088942,1
2024-02-09 00:00:00,ATM_0083,33,1393.939393939394,1,33,0,28.68615143189103,77.07537036459497,0
2024-02-09 00:00:00,ATM_0084,26,2769.230769230769,0,26,0,28.778882623871596,77.19295502199624,0
2024-02-09 00:00:00,ATM_0085,35,2442.8571428571427,0,35,0,28.509394297630138,77.14602518029304,0
2024-02-09 00:00:00,ATM_0086,24,2416.6666666666665,1,24,1,28.41515148184658,77.19156588482609,0
2024-02-09 00:00:00,ATM_0087,23,2391.304347826087,0,23,0,28.691010966772385,77.09105150517968,0
2024-02-09 00:00:00,ATM_0088,31,1612.9032258064517,0,31,0,28.584467034411016,77.24616267473897,0
2024-02-09 00:00:00,ATM_0089,38,1644.7368421052631,1,38,1,28.505207807188864,76.98656927531773,0
2024-02-09 00:00:00,ATM_0090,32,2078.125,0,32,0,28.501313563574396,77.17272465027233,0
2024-02-09 00:00:00,ATM_0091,30,2416.6666666666665,0,30,0,28.745386902080774,76.96337369796619,1
2024-02-09 00:00:00,ATM_0092,30,2900.0,1,30,1,28.55366470790544,76.84239762150438,0
2024-02-09 00:00:00,ATM_0093,30,2583.3333333333335,0,30,0,28.754763725952134,77.08929747118249,0
2024-02-09 00:00:00,ATM_0094,23,1391.304347826087,0,23,0,28.586953955492007,76.89276936363098,0
2024-02-09 00:00:00,ATM_0095,36,2902.777777777778,1,36,1,28.652847890136933,76.94636384657204,1
2024-02-09 00:00:00,ATM_0096,33,2121.212121212121,0,33,0,28.636749274638785,76.8296774792245,0
2024-02-09 00:00:00,ATM_0097,33,2121.212121212121,0,33,0,28.547199967726097,77.21335389221125,0
2024-02-09 00:00:00,ATM_0098,25,1860.0,1,25,0,28.63684329321167,77.16032524417854,0
2024-02-09 00:00:00,ATM_0099,32,2171.875,0,32,0,28.83798645167478,76.86955591448367,1
2024-02-09 00:00:00,ATM_0100,41,2304.878048780488,0,41,0,28.610442489152092,76.92166210739182,0
2024-02-09 00:00:00,ATM_0101,23,1673.9130434782608,0,23,0,28.83190980089639,77.0573424890292,0
2024-02-09 00:00:00,ATM_0102,31,1677.4193548387098,0,31,0,28.70982758439872,77.1506761782229,0
2024-02-09 00:00:00,ATM_0103,29,2551.7241379310344,0,29,0,28.80782236456273,77.11402765902136,0
2024-02-09 00:00:00,ATM_0104,25,1740.0,0,25,0,28.891754531332783,77.17120779031413,0
2024-02-09 00:00:00,ATM_0105,38,2157.8947368421054,1,38,1,28.62123816865483,77.19815401639366,0
2024-02-09 00:00:00,ATM_0106,36,2055.5555555555557,0,36,0,28.827644607896975,76.86789145765444,0
2024-02-09 00:00:00,ATM_0107,31,2064.516129032258,0,31,0,28.657610653588925,77.17351776516622,0
2024-02-09 00:00:00,ATM_0108,31,2080.6451612903224,1,31,1,28.809679026046805,76.94884132550118,1
2024-02-09 00:00:00,ATM_0109,29,2534.4827586206898,0,29,0,28.597325545826568,77.12688787144101,0
2024-02-09 00:00:00,ATM_0110,23,1826.0869565217392,0,23,0,28.521623979854244,77.17696559364778,0
2024-02-09 00:00:00,ATM_0111,28,2500.0,1,28,1,28.576031628125236,77.13086989936939,0
2024-02-09 00:00:00,ATM_0112,26,2961.5384615384614,2,26,2,28.66339708367673,77.27011372168225,0
2024-02-09 00:00:00,ATM_0113,31,2532.2580645161293,1,31,2,28.76814132077124,77.11821828881085,0
2024-02-09 00:00:00,ATM_0114,27,2648.1481481481483,1,27,2,28.469444595153433,77.18914091539162,0
2024-02-09 00:00:00,ATM_0115,32,1750.0,0,32,0,28.899656379822048,77.29333022912226,0
2024-02-09 00:00:00,ATM_0116,28,2357.1428571428573,1,28,1,28.57627605284083,76.86596149855922,0
2024-02-09 00:00:00,ATM_0117,27,2796.296296296296,1,27,1,28.89645606174865,77.01006928667039,0
2024-02-09 00:00:00,ATM_0118,40,1925.0,2,40,1,28.515104881035263,76.80750138032171,0
2024-02-09 00:00:00,ATM_0119,37,2121.6216216216217,1,37,1,28.43518490275371,77.24501527775828,0
2024-02-09 00:00:00,ATM_0120,31,2709.6774193548385,0,31,0,28.478443761254336,77.22581814037562,0
2024-02-09 00:00:00,ATM_0121,28,1571.4285714285713,0,28,0,28.674590094504616,76.8020127219904,0
2024-02-09 00:00:00,ATM_0122,31,3080.6451612903224,1,31,1,28.88503954876224,76.81413193239713,0
2024-02-09 00:00:00,ATM_0123,25,1600.0,0,25,0,28.55154359370726,77.23408170683133,0
2024-02-09 00:00:00,ATM_0124,28,2196.4285714285716,0,28,0,28.60262321665323,77.28432819752345,0
2024-02-09 00:00:00,ATM_0125,38,1592.1052631578948,1,38,1,28.89459610228488,76.81546385461573,1
2024-02-09 00:00:00,ATM_0126,29,1586.2068965517242,0,29,0,28.753769197976485,77.25316837235646,0
2024-02-09 00:00:00,ATM_0127,26,1942.3076923076924,0,26,0,28.453006893464536,77.21327175414142,1
2024-02-09 00:00:00,ATM_0128,37,1797.2972972972973,0,37,0,28.892812978162443,77.05373810085567,0
2024-02-09 00:00:00,ATM_0129,32,1468.75,0,32,0,28.667996471860064,76.92693811917515,0
2024-02-09 00:00:00,ATM_0130,34,2367.6470588235293,1,34,1,28.420356723508128,77.19300716124997,0
2024-02-09 00:00:00,ATM_0131,31,2354.8387096774195,0,31,0,28.546534915668417,77.08964254013429,0
2024-02-09 00:00:00,ATM_0132,31,2387.0967741935483,0,31,0,28.695871803523776,77.04152768045957,0
2024-02-09 00:00:00,ATM_0133,36,2722.222222222222,0,36,0,28.578837886176434,77.29112116422247,0
2024-02-09 00:00:00,ATM_0134,25,2340.0,2,25,1,28.835271443820552,76.99359524015846,0
2024-02-09 00:00:00,ATM_0135,28,2000.0,0,28,0,28.87710740590114,77.15573752982671,0
2024-02-09 00:00:00,ATM_0136,32,2281.25,1,32,1,28.46024577922436,76.82710305961837,0
2024-02-09 00:00:00,ATM_0137,24,1687.5,1,24,1,28.853565656634196,77.27427515179745,0
2024-02-09 00:00:00,ATM_0138,26,2500.0,0,26,0,28.438213427778585,76.82001266781191,0
2024-02-09 00:00:00,ATM_0139,19,1578.9473684210527,0,19,0,28.516019776526697,77.01168173341946,0
2024-02-09 00:00:00,ATM_0140,30,1766.6666666666667,0,30,0,28.502298639671313,77.19203404713609,0
2024-02-09 00:00:00,ATM_0141,37,2243.2432432432433,2,37,2,28.60751070302068,76.84283076750711,0
2024-02-09 00:00:00,ATM_0142,29,2275.862068965517,0,29,1,28.821176595192195,77.06850344154182,0
2024-02-09 00:00:00,ATM_0143,35,1814.2857142857142,3,35,3,28.68805383948849,77.01683661985508,0
2024-02-09 00:00:00,ATM_0144,19,3315.7894736842104,0,19,0,28.594934008348165,76.9076807005308,0
2024-02-09 00:00:00,ATM_0145,34,2220.5882352941176,1,34,1,28.457100402048972,77.22361162007572,0
2024-02-09 00:00:00,ATM_0146,19,2000.0,1,19,2,28.859262694550885,77.2036012665139,0
2024-02-09 00:00:00,ATM_0147,34,2161.764705882353,1,34,0,28.663643562997365,77.08499438825096,0
2024-02-09 00:00:00,ATM_0148,34,2000.0,1,34,1,28.414185709555937,77.07021719378221,0
2024-02-09 00:00:00,ATM_0149,22,1795.4545454545455,1,22,1,28.7471052819805,76.93696281646753,0
2024-02-09 00:00:00,ATM_0150,27,2203.703703703704,1,27,1,28.510605864954073,77.18535343085831,1
2024-02-09 00:00:00,ATM_0151,31,1387.0967741935483,2,31,2,28.60417126979012,76.94592762021348,0
2024-02-09 00:00:00,ATM_0152,22,3931.818181818182,0,22,1,28.566949326778488,77.18806763628652,0
2024-02-09 00:00:00,ATM_0153,22,3590.909090909091,0,22,0,28.478538685947477,77.20521828017547,0
2024-02-09 00:00:00,ATM_0154,36,2041.6666666666667,2,36,3,28.43722022451195,76.80779176397719,0
2024-02-09 00:00:00,ATM_0155,22,1772.7272727272727,0,22,0,28.85359079729021,77.03473700090932,0
2024-02-09 00:00:00,ATM_0156,38,2342.1052631578946,0,37,0,28.84022553584244,76.94828290608709,0
2024-02-09 00:00:00,ATM_0157,28,1767.857142857143,1,28,1,28.85081990988895,77.02519523914972,0
2024-02-09 00:00:00,ATM_0158,23,2326.086956521739,0,23,0,28.567173121584293,77.06348806541533,0
2024-02-09 00:00:00,ATM_0159,33,1621.2121212121212,0,33,0,28.657567549208288,77.11564889549427,0
2024-02-09 00:00:00,ATM_0160,34,1882.3529411764705,0,34,0,28.811005382105723,76.9900665187692,0
2024-02-09 00:00:00,ATM_0161,35,2842.8571428571427,0,35,0,28.49088839943101,77.2034624895408,0
2024-02-09 00:00:00,ATM_0162,35,1828.5714285714287,1,35,1,28.4914702317631,76.83316886929028,0
2024-02-09 00:00:00,ATM_0163,34,2867.6470588235293,2,34,1,28.858522177373967,77.04349059555646,0
2024-02-09 00:00:00,ATM_0164,37,2229.7297297297296,2,37,2,28.8811455751674,76.99358794105133,0
2024-02-09 00:00:00,ATM_0165,31,1596.774193548387,1,31,0,28.445788081962014,76.8194454452997,0
2024-02-09 00:00:00,ATM_0166,23,1500.0,1,23,0,28.740513933043864,77.22351030349627,0
2024-02-09 00:00:00,ATM_0167,23,2391.304347826087,0,23,0,28.784546395372864,77.04636330643814,0
2024-02-09 00:00:00,ATM_0168,32,2046.875,0,32,0,28.546546718329584,76.99810283298845,0
2024-02-09 00:00:00,ATM_0169,34,2441.176470588235,0,34,0,28.77328183761427,76.9237545708894,0
2024-02-09 00:00:00,ATM_0170,23,2239.1304347826085,0,23,0,28.522536791701363,77.05361348184918,0
2024-02-09 00:00:00,ATM_0171,27,2611.1111111111113,1,27,1,28.839594986815342,77.24705699138241,0
2024-02-09 00:00:00,ATM_0172,23,2065.217391304348,0,23,0,28.599455066602115,77.04319320849004,0
2024-02-09 00:00:00,ATM_0173,35,2357.1428571428573,2,35,2,28.604633293941145,77.06198972823657,0
2024-02-09 00:00:00,ATM_0174,24,2625.0,1,24,1,28.78265373734085,76.92528084436591,0
2024-02-09 00:00:00,ATM_0175,44,1840.909090909091,2,44,2,28.486203739709868,77.19447162972283,0
2024-02-09 00:00:00,ATM_0176,26,2019.2307692307693,0,26,0,28.58218329896029,77.27667284559955,0
2024-02-09 00:00:00,ATM_0177,27,1462.962962962963,1,27,1,28.76267733092388,77.09517607946407,0
2024-02-09 00:00:00,ATM_0178,39,1897.4358974358975,1,39,1,28.567151339517466,76.96007530672188,0
2024-02-09 00:00:00,ATM_0179,21,2071.4285714285716,0,21,0,28.78144037059627,77.11913198281398,1
2024-02-09 00:00:00,ATM_0180,27,1629.6296296296296,1,27,1,28.44126745403275,77.0922792519729,0
2024-02-09 00:00:00,ATM_0181,27,2314.814814814815,0,27,0,28.520813020878435,77.07451437748783,0
2024-02-09 00:00:00,ATM_0182,33,1484.8484848484848,0,33,0,28.85193085178387,77.07711174479581,0
2024-02-09 00:00:00,ATM_0183,35,2157.1428571428573,2,35,1,28.45588216282715,76.82803793361315,0
2024-02-09 00:00:00,ATM_0184,35,2128.5714285714284,0,35,0,28.716193764546965,77.21731069231035,0
2024-02-09 00:00:00,ATM_0185,25,2200.0,0,25,0,28.814126780704825,76.84564938086685,0
2024-02-09 00:00:00,ATM_0186,27,2555.5555555555557,1,27,1,28.748903202236107,77.09864713010442,0
2024-02-09 00:00:00,ATM_0187,17,2205.8823529411766,0,17,0,28.833246601330305,76.8598719218929,0
2024-02-09 00:00:00,ATM_0188,33,1893.939393939394,0,33,0,28.662600136613623,76.99434828968899,0
2024-02-09 00:00:00,ATM_0189,28,2107.1428571428573,0,28,0,28.499733568993182,77.01689015879187,0
2024-02-09 00:00:00,ATM_0190,25,1800.0,1,25,1,28.82071538875222,77.17851187882468,0
2024-02-09 00:00:00,ATM_0191,27,2314.814814814815,1,27,0,28.455611891888022,76.99366231422998,0
2024-02-09 00:00:00,ATM_0192,29,1965.5172413793102,0,29,0,28.473490561153383,77.09305276108911,0
2024-02-09 00:00:00,ATM_0193,24,1895.8333333333333,1,24,1,28.60365635240171,77.25768651963791,0
2024-02-09 00:00:00,ATM_0194,25,1600.0,2,25,2,28.68822291705479,76.96769636544275,1
2024-02-09 00:00:00,ATM_0195,27,3851.8518518518517,1,27,1,28.737371755656476,77.03711707731615,0
2024-02-09 00:00:00,ATM_0196,27,1925.9259259259259,1,27,2,28.40621788260456,76.96781775328807,1
2024-02-09 00:00:00,ATM_0197,38,1828.9473684210527,0,38,0,28.56862635119511,77.28990199342056,1
2024-02-09 00:00:00,ATM_0198,33,1772.7272727272727,1,33,0,28.401562160582593,77.24169959408495,0
2024-02-09 00:00:00,ATM_0199,29,1982.7586206896551,0,29,0,28.504563394936003,77.18368549325467,0
2024-02-09 12:00:00,ATM_0000,20,2425.0,2,20,3,28.842847540454933,77.04207951097403,0
2024-02-09 12:00:00,ATM_0001,26,2307.6923076923076,0,26,0,28.628898652589637,76.99726578961979,0
2024-02-09 12:00:00,ATM_0002,27,2037.037037037037,0,27,0,28.731338576670343,77.11318636034103,0
2024-02-09 12:00:00,ATM_0003,32,2171.875,0,32,0,28.73854231895163,77.10475121963005,0
2024-02-09 12:00:00,ATM_0004,37,2891.891891891892,2,37,1,28.401444875573763,77.1393726062339,0
2024-02-09 12:00:00,ATM_0005,33,1833.3333333333333,0,33,0,28.626212006592265,77.15656655739821,0
2024-02-09 12:00:00,ATM_0006,31,2532.2580645161293,0,31,0,28.486268490423285,77.07706167744516,0
2024-02-09 12:00:00,ATM_0007,26,2192.3076923076924,0,26,0,28.48246310110483,76.96963960924015,0
2024-02-09 12:00:00,ATM_0008,29,2017.2413793103449,0,29,0,28.79634422948729,77.11078660859654,0
2024-02-09 12:00:00,ATM_0009,16,2468.75,1,16,1,28.825418271415742,76.82124696638223,0
2024-02-09 12:00:00,ATM_0010,34,2382.3529411764707,0,34,0,28.607600807371668,76.80127922273756,1
2024-02-09 12:00:00,ATM_0011,30,2033.3333333333333,0,30,0,28.512346854401898,77.04879463277979,0
2024-02-09 12:00:00,ATM_0012,31,3596.7741935483873,0,31,1,28.589996298732423,77.08455248080591,0
2024-02-09 12:00:00,ATM_0013,35,2100.0,1,35,1,28.521339186505603,77.11036341095213,0
2024-02-09 12:00:00,ATM_0014,36,1541.6666666666667,0,36,0,28.78675161876408,77.1991786834372,0
2024-02-09 12:00:00,ATM_0015,28,2196.4285714285716,0,28,0,28.524661430914975,77.00805937947646,0
2024-02-09 12:00:00,ATM_0016,34,2426.470588235294,0,34,0,28.733485623758572,76.82951707287275,1
2024-02-09 12:00:00,ATM_0017,27,1500.0,0,27,0,28.857112690293395,76.93167307846308,0
2024-02-09 12:00:00,ATM_0018,30,2566.6666666666665,1,30,1,28.74610995340198,76.9101213612396,0
2024-02-09 12:00:00,ATM_0019,44,1670.4545454545455,1,44,1,28.84415727636836,76.98365228837773,0
2024-02-09 12:00:00,ATM_0020,30,2066.6666666666665,0,30,0,28.532886390084848,77.13324346058226,0
2024-02-09 12:00:00,ATM_0021,23,2130.4347826086955,0,23,0,28.62464040032058,77.01253631718781,0
2024-02-09 12:00:00,ATM_0022,42,1738.095238095238,1,42,1,28.83950547776464,77.26535614714484,0
2024-02-09 12:00:00,ATM_0023,19,2078.9473684210525,0,19,0,28.889964419184384,77.19316005322013,0
2024-02-09 12:00:00,ATM_0024,30,1683.3333333333333,0,30,1,28.835290087336507,76.89309020271376,0
2024-02-09 12:00:00,ATM_0025,32,2015.625,0,32,0,28.464825804126388,77.18629384502253,0
2024-02-09 12:00:00,ATM_0026,32,1656.25,1,32,2,28.807376048679657,77.21104593139572,0
2024-02-09 12:00:00,ATM_0027,28,2446.4285714285716,0,28,0,28.418688837831233,77.10096850203593,0
2024-02-09 12:00:00,ATM_0028,31,2387.0967741935483,1,31,1,28.588565520357218,76.9510044849405,0
2024-02-09 12:00:00,ATM_0029,32,2156.25,1,32,1,28.691629762953152,76.94774527227626,0
2024-02-09 12:00:00,ATM_0030,28,2250.0,1,28,1,28.73677504580395,77.27452912234075,0
2024-02-09 12:00:00,ATM_0031,19,1447.3684210526317,1,19,1,28.7276125937102,76.97350079099728,0
2024-02-09 12:00:00,ATM_0032,26,2769.230769230769,0,26,0,28.635061647054187,77.08886631086982,0
2024-02-09 12:00:00,ATM_0033,26,1673.076923076923,1,26,1,28.580190724001923,77.1323503856681,0
2024-02-09 12:00:00,ATM_0034,27,2407.4074074074074,0,27,0,28.651246075059476,76.92830596578499,0
2024-02-09 12:00:00,ATM_0035,31,2774.1935483870966,0,31,0,28.59696646586838,76.91080987549974,0
2024-02-09 12:00:00,ATM_0036,32,2203.125,1,32,1,28.439292278662272,76.80046758147914,0
2024-02-09 12:00:00,ATM_0037,29,2879.310344827586,0,29,0,28.81679405358581,77.15375929555752,0
2024-02-09 12:00:00,ATM_0038,27,1944.4444444444443,1,27,1,28.83073953877405,76.83372598693897,0
2024-02-09 12:00:00,ATM_0039,21,1190.4761904761904,0,21,0,28.75929104460528,77.16424209617642,0
2024-02-09 12:00:00,ATM_0040,23,1804.3478260869565,0,23,0,28.471574828076317,76.9882498855232,0
2024-02-09 12:00:00,ATM_0041,27,1981.4814814814815,1,27,1,28.88738319280013,76.87485456851816,1
2024-02-09 12:00:00,ATM_0042,24,1604.1666666666667,0,24,0,28.75649338818505,77.19156004251259,1
2024-02-09 12:00:00,ATM_0043,19,1868.421052631579,1,19,1,28.674568255297466,77.28941446638127,0
2024-02-09 12:00:00,ATM_0044,26,1807.6923076923076,1,26,1,28.808005521336568,77.09443051495491,0
2024-02-09 12:00:00,ATM_0045,32,1890.625,1,32,1,28.53320139685935,77.24932684243248,0
2024-02-09 12:00:00,ATM_0046,26,2596.153846153846,1,26,1,28.783880948542876,77.29912627440368,0
2024-02-09 12:00:00,ATM_0047,31,1596.774193548387,0,31,0,28.834480764147095,77.24413125835989,0
2024-02-09 12:00:00,ATM_0048,29,1482.7586206896551,0,29,0,28.685868194836885,76.85275267494688,0
2024-02-09 12:00:00,ATM_0049,34,2029.4117647058824,0,34,0,28.669219460766175,76.87238035141422,0
2024-02-09 12:00:00,ATM_0050,23,2369.5652173913045,0,23,0,28.473884566155075,77.28972697084359,0
2024-02-09 12:00:00,ATM_0051,23,1347.8260869565217,0,23,0,28.798981789580797,77.14353030758133,0
2024-02-09 12:00:00,ATM_0052,21,1571.4285714285713,1,21,1,28.849278977748227,77.05459880598332,0
2024-02-09 12:00:00,ATM_0053,25,1560.0,1,25,1,28.656445183113036,77.28210307058383,0
2024-02-09 12:00:00,ATM_0054,29,2155.1724137931033,0,29,1,28.664962754366464,77.00742005113402,0
2024-02-09 12:00:00,ATM_0055,28,1892.857142857143,1,28,0,28.60969098119266,77.14282991073334,0
2024-02-09 12:00:00,ATM_0056,35,2014.2857142857142,1,35,0,28.864807498458006,76.9440456596748,0
2024-02-09 12:00:00,ATM_0057,30,2016.6666666666667,0,30,0,28.453652706759225,76.98024281274773,0
2024-02-09 12:00:00,ATM_0058,28,1535.7142857142858,0,28,0,28.459938855131217,76.91594380179919,0
2024-02-09 12:00:00,ATM_0059,24,1666.6666666666667,0,24,0,28.653569823624796,76.88011618472255,0
2024-02-09 12:00:00,ATM_0060,32,2296.875,0,32,0,28.48729350675347,77.2007399922464,1
2024-02-09 12:00:00,ATM_0061,26,1903.8461538461538,0,26,0,28.48444341482176,76.91234357442612,0
2024-02-09 12:00:00,ATM_0062,24,2104.1666666666665,3,24,3,28.47157003440945,77.16606605660496,0
2024-02-09 12:00:00,ATM_0063,31,2548.3870967741937,2,31,2,28.575068742348844,76.93703212741507,0
2024-02-09 12:00:00,ATM_0064,38,2421.0526315789475,0,38,0,28.705969612991527,76.97156736298008,0
2024-02-09 12:00:00,ATM_0065,29,1465.5172413793102,1,29,1,28.638452804160444,76.82760186306662,0
2024-02-09 12:00:00,ATM_0066,27,3277.777777777778,0,27,0,28.701648714558416,76.86415327826172,0
2024-02-09 12:00:00,ATM_0067,18,1694.4444444444443,0,18,0,28.58680981755519,77.00561941492182,0
2024-02-09 12:00:00,ATM_0068,31,1935.483870967742,0,31,1,28.464486538717647,77.05849176824744,0
2024-02-09 12:00:00,ATM_0069,31,2322.5806451612902,0,31,0,28.520916564235915,77.24384949193971,0
2024-02-09 12:00:00,ATM_0070,33,1712.121212121212,0,33,0,28.78290765314186,77.00227637508101,0
2024-02-09 12:00:00,ATM_0071,37,2364.864864864865,1,37,1,28.7745931021089,76.80629961841085,0
2024-02-09 12:00:00,ATM_0072,24,2250.0,0,24,0,28.73971947330931,77.2686414054579,0
2024-02-09 12:00:00,ATM_0073,31,2564.516129032258,3,31,3,28.48311427904077,77.14717861308476,0
2024-02-09 12:00:00,ATM_0074,30,2150.0,0,30,0,28.82620504592694,77.04449029386885,0
2024-02-09 12:00:00,ATM_0075,25,1860.0,1,25,1,28.86740892062774,77.00615586152024,1
2024-02-09 12:00:00,ATM_0076,31,1790.3225806451612,0,31,1,28.61822382784498,77.18396814795913,0
2024-02-09 12:00:00,ATM_0077,30,1633.3333333333333,0,30,0,28.626318826708857,77.03134157848449,0
2024-02-09 12:00:00,ATM_0078,24,1875.0,1,24,1,28.747275949201583,76.9989492540659,0
2024-02-09 12:00:00,ATM_0079,24,1958.3333333333333,2,24,2,28.425332634424763,77.15931455475709,0
2024-02-09 12:00:00,ATM_0080,31,2274.1935483870966,0,31,0,28.51291701613933,77.04538710904308,0
2024-02-09 12:00:00,ATM_0081,27,2203.703703703704,1,27,2,28.67139865013699,76.83519461670946,1
2024-02-09 12:00:00,ATM_0082,23,2239.1304347826085,3,23,1,28.560935233544473,77.24838015088942,0
2024-02-09 12:00:00,ATM_0083,33,1378.7878787878788,1,33,0,28.68615143189103,77.07537036459497,0
2024-02-09 12:00:00,ATM_0084,26,2673.076923076923,0,26,0,28.778882623871596,77.19295502199624,0
2024-02-09 12:00:00,ATM_0085,32,2437.5,0,32,0,28.509394297630138,77.14602518029304,0
2024-02-09 12:00:00,ATM_0086,25,2720.0,1,25,1,28.41515148184658,77.19156588482609,0
2024-02-09 12:00:00,ATM_0087,24,2312.5,0,24,0,28.691010966772385,77.09105150517968,1
2024-02-09 12:00:00,ATM_0088,29,1620.6896551724137,0,29,0,28.584467034411016,77.24616267473897,0
2024-02-09 12:00:00,ATM_0089,34,1647.0588235294117,1,34,1,28.505207807188864,76.98656927531773,0
2024-02-09 12:00:00,ATM_0090,30,2033.3333333333333,0,30,0,28.501313563574396,77.17272465027233,0
2024-02-09 12:00:00,ATM_0091,33,2530.3030303030305,1,33,0,28.745386902080774,76.96337369796619,0
2024-02-09 12:00:00,ATM_0092,31,2854.8387096774195,1,31,1,28.55366470790544,76.84239762150438,0
2024-02-09 12:00:00,ATM_0093,31,2838.7096774193546,0,31,0,28.754763725952134,77.08929747118249,0
2024-02-09 12:00:00,ATM_0094,21,1333.3333333333333,0,21,0,28.586953955492007,76.89276936363098,0
2024-02-09 12:00:00,ATM_0095,36,2638.8888888888887,1,36,1,28.652847890136933,76.94636384657204,1
2024-02-09 12:00:00,ATM_0096,34,2117.6470588235293,0,34,0,28.636749274638785,76.8296774792245,0
2024-02-09 12:00:00,ATM_0097,32,2156.25,0,32,0,28.547199967726097,77.21335389221125,0
2024-02-09 12:00:00,ATM_0098,26,1807.6923076923076,1,26,1,28.63684329321167,77.16032524417854,0
2024-02-09 12:00:00,ATM_0099,33,2075.757575757576,1,33,0,28.83798645167478,76.86955591448367,0
2024-02-09 12:00:00,ATM_0100,42,2523.809523809524,0,42,0,28.610442489152092,76.92166210739182,0
2024-02-09 12:00:00,ATM_0101,23,1652.1739130434783,0,23,0,28.83190980089639,77.0573424890292,0
2024-02-09 12:00:00,ATM_0102,31,1677.4193548387098,0,31,0,28.70982758439872,77.1506761782229,0
2024-02-09 12:00:00,ATM_0103,27,2277.777777777778,0,27,0,28.80782236456273,77.11402765902136,0
2024-02-09 12:00:00,ATM_0104,27,1648.148148148148,0,27,0,28.891754531332783,77.17120779031413,0
2024-02-09 12:00:00,ATM_0105,36,2069.4444444444443,1,36,1,28.62123816865483,77.19815401639366,0
2024-02-09 12:00:00,ATM_0106,35,2085.714285714286,0,35,0,28.827644607896975,76.86789145765444,0
2024-02-09 12:00:00,ATM_0107,33,2303.030303030303,0,33,0,28.657610653588925,77.17351776516622,0
2024-02-09 12:00:00,ATM_0108,32,2031.25,2,32,1,28.809679026046805,76.94884132550118,1
2024-02-09 12:00:00,ATM_0109,33,2378.787878787879,0,33,0,28.597325545826568,77.12688787144101,0
2024-02-09 12:00:00,ATM_0110,23,1869.5652173913043,0,23,0,28.521623979854244,77.17696559364778,0
2024-02-09 12:00:00,ATM_0111,23,2239.1304347826085,0,23,1,28.576031628125236,77.13086989936939,0
2024-02-09 12:00:00,ATM_0112,24,3145.8333333333335,1,24,2,28.66339708367673,77.27011372168225,0
2024-02-09 12:00:00,ATM_0113,29,2465.5172413793102,1,29,1,28.76814132077124,77.11821828881085,0
2024-02-09 12:00:00,ATM_0114,27,2648.1481481481483,1,27,2,28.469444595153433,77.18914091539162,0
2024-02-09 12:00:00,ATM_0115,33,1803.030303030303,0,33,0,28.899656379822048,77.29333022912226,0
2024-02-09 12:00:00,ATM_0116,30,2566.6666666666665,1,30,1,28.57627605284083,76.86596149855922,0
2024-02-09 12:00:00,ATM_0117,31,2709.6774193548385,1,31,1,28.89645606174865,77.01006928667039,0
2024-02-09 12:00:00,ATM_0118,41,1890.2439024390244,2,41,1,28.515104881035263,76.80750138032171,0
2024-02-09 12:00:00,ATM_0119,36,2000.0,1,36,1,28.43518490275371,77.24501527775828,0
2024-02-09 12:00:00,ATM_0120,28,2571.4285714285716,0,28,0,28.478443761254336,77.22581814037562,0
2024-02-09 12:00:00,ATM_0121,25,1680.0,0,25,0,28.674590094504616,76.8020127219904,0
2024-02-09 12:00:00,ATM_0122,28,3178.5714285714284,1,28,1,28.88503954876224,76.81413193239713,0
2024-02-09 12:00:00,ATM_0123,23,2021.7391304347825,0,23,0,28.55154359370726,77.23408170683133,0
2024-02-09 12:00:00,ATM_0124,31,2193.548387096774,0,31,0,28.60262321665323,77.28432819752345,0
2024-02-09 12:00:00,ATM_0125,37,1729.7297297297298,1,37,1,28.89459610228488,76.81546385461573,0
2024-02-09 12:00:00,ATM_0126,27,1296.2962962962963,0,27,0,28.753769197976485,77.25316837235646,0
2024-02-09 12:00:00,ATM_0127,25,2260.0,1,25,0,28.453006893464536,77.21327175414142,0
2024-02-09 12:00:00,ATM_0128,34,1808.8235294117646,0,34,0,28.892812978162443,77.05373810085567,0
